ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Borough Block Lot,Census Tract,Community District,Council District,NTA,NTA_Name,Principal Name,Principal Title,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Superintendent,Superintendent Location Code,Community School Sup Name,FSC Location Code,FSC Director Name,FSC Director Title,FSC Director Phone,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent
31R060,R060,P.S. 060 Alice Austen,353100010060,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,SE",Jul 1 1974,Open,R060,55 MERRILL AVENUE,STATEN ISLAND,NY,10314,5015800044,29104,502,50,SI05,New Springville-Bloomfield-Travis,Donna Bonanno,I.A. PRINCIPAL,718-761-3325,718-983-8534,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R061,R061,I.S. 061 William A Morris,353100010061,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1971,Open,R061,445 CASTLETON AVENUE,STATEN ISLAND,NY,10301,5001000100,6700,501,49,SI35,New Brighton-Silver Lake,Susan Tronolone,PRINCIPAL,718-727-8481,718-447-2112,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R062,R062,The Kathleen Grimm School for Leadership and Sustainability,353100010062,DOE,General Academic,Elementary,"0K,01,02,03,SE","PK,0K,01,02,03,04,05",Jul 1 2015,Open,R062,644 Bloomingdale Road,STATEN ISLAND,NY,10309,5070920039,22600,503,51,SI11,Charleston-Richmond Valley-Tottenville,Lisa Sarnicola,PRINCIPAL,718-668-8640,718-668-8645,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R063,R063,Marsh Avenue School for Expeditionary Learning,353100010063,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,SE","06,07,08",Jul 1 2008,Open,R043,100 ESSEX DRIVE,STATEN ISLAND,NY,10314,5024500320,27702,502,51,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,Cara De Angelo,PRINCIPAL,718-370-6850,718-370-6860,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",AFSA,"ANORMALIZA, ALEXANDRA",FSC Executive Director,718-935-5618,,,
31R064,R064,Gaynor McCown Expeditionary Learning School,353100011064,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,R043,100 ESSEX DRIVE,STATEN ISLAND,NY,10314,5024500320,27702,502,51,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,TRACI FREY,PRINCIPAL,718-370-6950,718-370-6960,31,31,HS12,,"PELLES, KATHY",HS12,,AFSA,"ANORMALIZA, ALEXANDRA",FSC Executive Director,718-935-5618,HS12,H.S. Network 12 Superintendent Office,"PELLES, KATHY"
31R065,R065,P.S. 65 The Academy of Innovative Learning,353100010065,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2008,Open,R829,98 GRANT STREET,STATEN ISLAND,NY,10301,5005060081,2100,501,49,SI37,Stapleton-Rosebank,SOPHIE SCAMARDELLA,PRINCIPAL,718-981-5034,718-981-6109,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R066,R066,The Richmond Pre-K Center,,DOE,General Academic,District Pre-K Center,PK,,Jul 1 2015,Open,R077,120 STUYVESANT PLACE,STATEN ISLAND,NY,10301,5000080060,300,501,49,SI22,West New Brighton-New Brighton-St. George,Edele Williams,PRINCIPAL,718-816-3340,,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",,,,,,,
31R068,R068,Port Richmond School for Visionary Learning,353100010068,DOE,General Academic,Elementary,"PK,0K,01,02,SE","0K,01,02,03,04,05",Jul 1 2016,Open,R066,1625 FOREST AVENUE,STATEN IS,NY,10302,5010650007,24700,501,49,SI28,Port Richmond,LORRIE BROWN,PRINCIPAL,718-816-3377,,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R069,R069,P.S. 069 Daniel D. Tompkins,353100010069,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1976,Open,R069,144 KEATING PLACE,STATEN ISLAND,NY,10314,5023660073,27705,502,51,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,DOREEN MURPHY,PRINCIPAL,718-698-6661,718-698-1903,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R072,R072,I.S. 072 Rocco Laurie,353100010072,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1976,Open,R072,33 FERNDALE AVENUE,STATEN ISLAND,NY,10314,5023640001,27706,502,51,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,PETER MACELLARI,PRINCIPAL,718-698-5757,718-761-5928,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R074,R074,P.S. 74 Future Leaders Elementary School,353100010074,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 2010,Open,R831,211 DANIEL LOW TERRACE,STATEN ISLAND,NY,10301,5000180006,1100,501,49,SI22,West New Brighton-New Brighton-St. George,Nicole Reidchristopher,PRINCIPAL,718-727-5380,718-727-5386,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R075,R075,I.S. 075 Frank D. Paulo,353100010075,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1985,Open,R075,455 HUGUENOT AVENUE,STATEN ISLAND,NY,10312,5060500002,17010,503,51,SI48,Arden Heights,K Zapata,PRINCIPAL,718-701-6343,718-701-6351,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R078,R078,P.S. 78,353100010078,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",Jul 1 2012,Open,R014,100 TOMPKINS AVENUE,STATEN ISLAND,NY,10304,5005450110,2900,501,49,SI37,Stapleton-Rosebank,Louis Bruschi,PRINCIPAL,718-442-3094,718-442-3904,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R080,R080,The Michael J. Petrides School,353100011080,DOE,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",Sep 20 1995,Open,R880,715 OCEAN TERRACE,STATEN ISLAND,NY,10301,5006830001,17700,502,50,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,JOANNE BUCKHEIT,PRINCIPAL,718-815-0186,718-815-9638,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R440,R440,New Dorp High School,353100011440,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,R435,465 NEW DORP LANE,STATEN ISLAND,NY,10306,5039300010,11202,502,50,SI45,New Dorp-Midland Beach,DEIRDRE DEANGELIS DALES,PRINCIPAL,718-667-8686,718-987-4889,31,31,HS07,,"CINTRON, RICHARD",HS07,,AFSA,"ANORMALIZA, ALEXANDRA",FSC Executive Director,718-935-5618,HS07,H.S. Network 07 Superintendent Office,"CINTRON, RICHARD"
31R445,R445,Port Richmond High School,353100011445,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1927,Open,R445,85 ST JOSEPHS AVENUE,STATEN ISLAND,NY,10302,5011210001,21300,501,49,SI28,Port Richmond,ONEATHA SWINTON,I.A. PRINCIPAL,718-420-2100,718-981-6203,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R450,R450,Curtis High School,353100011450,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1903,Open,R450,105 HAMILTON AVENUE,STATEN ISLAND,NY,10301,5000220001,700,501,49,SI22,West New Brighton-New Brighton-St. George,Gregory Jaenicke,PRINCIPAL,718-390-1800,718-556-4800,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R455,R455,Tottenville High School,353100011455,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1972,Open,R455,100 LUTEN AVENUE,STATEN ISLAND,NY,10312,5066130001,19800,503,51,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,Joseph Scarmato,PRINCIPAL,718-668-8800,718-317-0962,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R460,R460,Susan E. Wagner High School,353100011460,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1968,Open,R460,1200 MANOR ROAD,STATEN ISLAND,NY,10314,5009550100,18100,502,50,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,David Cugini,I.A. PRINCIPAL,718-698-4200,718-698-5213,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R470,R470,Concord High School,353100011470,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1894,Open,R470,109 RHINE AVENUE,STATEN ISLAND,NY,10304,5028850001,4000,501,49,SI08,Grymes Hill-Clifton-Fox Hills,Christophe Anzalone,PRINCIPAL,718-447-1274,718-442-6276,31,31,HS10,,"ROTONDO, PAUL",HS10,,RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL"
31R600,R600,Ralph R. McKee Career and Technical Education High School,353100011600,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1935,Open,R600,290 ST MARKS PLACE,STATEN ISLAND,NY,10301,5000190004,900,501,49,SI22,West New Brighton-New Brighton-St. George,SHARON HENRY,PRINCIPAL,718-420-2600,718-981-8776,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R605,R605,Staten Island Technical High School,353100011605,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jun 5 1996,Open,R440,485 CLAWSON STREET,STATEN ISLAND,NY,10306,5042440001,13400,502,50,SI45,New Dorp-Midland Beach,Mark Erlenwein,PRINCIPAL,718-667-3222,718-987-5872,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
31R861,R861,Staten Island School of Civic Leadership,353100010861,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 2009,Open,R861,280 REGIS DRIVE,STATEN ISLAND,NY,10314,5016530001,30301,501,49,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,Donna Nilsen,PRINCIPAL,718-697-5250,718-697-5260,31,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",R831,"LODICO, ANTHONY",RFSC,"MORAN, KEVIN",FSC Executive Director,212-374-4252,,,
32K045,K045,P.S./I.S. 045 Horace E. Greene,333200010045,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08,SE",Jul 1 1966,Open,K045,84 SCHAEFER STREET,BROOKLYN,NY,11207,3034270011,40100,304,37,BK78,Bushwick South,TRACEY LOTT DAVIS,PRINCIPAL,718-642-5360,718-574-1043,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K075,K075,P.S. 075 Mayda Cortiella,333200010075,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1908,Open,K075,95 GROVE STREET,BROOKLYN,NY,11221,3033140001,41900,304,34,BK78,Bushwick South,Yolanda Williams,PRINCIPAL,718-574-0244,718-574-1051,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K086,K086,P.S. 086 The Irvington,333200010086,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1892,Open,K086,220 IRVING AVENUE,BROOKLYN,NY,11237,3032890027,43100,304,37,BK77,Bushwick North,Tina Moschella Andre,PRINCIPAL,718-574-0252,718-919-1839,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K106,K106,P.S. 106 Edward Everett Hale,333200010106,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1894,Open,K106,1328 PUTNAM AVENUE,BROOKLYN,NY,11221,3033760034,41500,304,37,BK78,Bushwick South,Magaly Moncayo,PRINCIPAL,718-574-0261,718-574-1054,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K116,K116,P.S. 116 Elizabeth L Farrell,333200010116,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1897,Open,K116,515 KNICKERBOCKER AVENUE,BROOKLYN,NY,11237,3033170001,43300,304,37,BK77,Bushwick North,ANTOINETTE TUCCI,PRINCIPAL,718-821-4623,718-821-0363,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K123,K123,P.S. 123 Suydam,333200010123,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1901,Open,K123,100 IRVING AVENUE,BROOKLYN,NY,11237,3032100001,44500,304,34,BK77,Bushwick North,Arelis Parache,PRINCIPAL,718-821-4810,718-821-0858,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K145,K145,P.S. 145 Andrew Jackson,333200010145,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1905,Open,K145,100 NOLL STREET,BROOKLYN,NY,11206,3031530011,42500,304,34,BK78,Bushwick South,Linda Malloy,PRINCIPAL,718-821-4823,718-417-3453,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K151,K151,P.S. 151 Lyndon B. Johnson,333200010151,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1906,Open,K151,763 KNICKERBOCKER AVENUE,BROOKLYN,NY,11207,3034060001,43700,304,37,BK77,Bushwick North,JAYNE HUNT,PRINCIPAL,718-326-6360,718-326-6364,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K162,K162,J.H.S. 162 The Willoughby,333200010162,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1909,Open,K162,1390 WILLOUGHBY AVENUE,BROOKLYN,NY,11237,3032120001,44500,304,34,BK77,Bushwick North,AMANDA LAZERSON,PRINCIPAL,718-821-4860,718-821-1728,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K168,K168,The Brooklyn School for Math and Research,333200011168,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2011,Open,K480,400 IRVING AVENUE,BROOKLYN,NY,11237,3033650098,43500,304,37,BK77,Bushwick North,Perry Rainey,PRINCIPAL,718-381-7100,718-381-9897,32,32,HS07,,"CINTRON, RICHARD",HS07,,AFSA,"ANORMALIZA, ALEXANDRA",FSC Executive Director,718-935-5618,HS07,H.S. Network 07 Superintendent Office,"CINTRON, RICHARD"
32K274,K274,P.S. 274 Kosciusko,333200010274,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1961,Open,K274,800 BUSHWICK AVENUE,BROOKLYN,NY,11221,3032410037,39300,304,34,BK78,Bushwick South,MARITZA OLLIVIERRA JONE,PRINCIPAL,718-642-5300,718-574-1059,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K291,K291,J.H.S. 291 Roland Hayes,333200010291,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1975,Open,K291,231 PALMETTO STREET,BROOKLYN,NY,11221,3033430001,43300,304,37,BK77,Bushwick North,Janice Bruce,PRINCIPAL,718-574-0361,718-574-1360,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K299,K299,P.S. 299 Thomas Warren Field,333200010299,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1960,Open,K299,88 WOODBINE STREET,BROOKLYN,NY,11221,3033580001,39900,304,34,BK78,Bushwick South,WILMA KIRK,PRINCIPAL,718-473-8230,718-574-1080,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K347,K347,I.S. 347 School of Humanities,333200010347,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2000,Open,K111,35 STARR STREET,BROOKLYN,NY,11221,3031850001,42300,304,34,BK78,Bushwick South,JOHN BARBELLA,PRINCIPAL,718-821-4248,718-821-1332,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K349,K349,"I.S. 349 Math, Science & Tech.",333200010349,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2000,Open,K111,35 STARR STREET,BROOKLYN,NY,11221,3031850001,42300,304,34,BK78,Bushwick South,TIFFANY PENDOLA,PRINCIPAL,718-418-6389,718-418-6146,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K376,K376,P.S. 376,333200010376,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1996,Open,K376,194 HARMAN STREET,BROOKLYN,NY,11237,3032870001,43100,304,37,BK77,Bushwick North,Maria Vera,I.A. PRINCIPAL,718-573-0781,718-573-0769,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K377,K377,P.S. 377 Alejandrina B. De Gautier,333200010377,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1974,Open,K377,200 WOODBINE STREET,BROOKLYN,NY,11221,3033600001,41500,304,37,BK78,Bushwick South,DOMINIC ZAGAMI,PRINCIPAL,718-574-0325,718-574-1082,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K383,K383,J.H.S. 383 Philippa Schuyler,333200010383,DOE,General Academic,Junior High-Intermediate-Middle,"05,06,07,08,SE","05,06,07,08",Jul 1 1977,Open,K383,1300 GREENE AVENUE,BROOKLYN,NY,11237,3032980001,43100,304,37,BK77,Bushwick North,Jeanette Smith,PRINCIPAL,718-574-0390,718-574-1366,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K384,K384,P.S. /I.S. 384 Frances E. Carter,333200010384,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1975,Open,K384,242 COOPER STREET,BROOKLYN,NY,11207,3034420001,40900,304,37,BK77,Bushwick North,Claudia Harris,I.A. PRINCIPAL,718-642-4890,718-642-5029,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K403,K403,Academy for Environmental Leadership,333200011403,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2006,Open,K480,400 IRVING AVENUE,BROOKLYN,NY,11237,3033650098,43500,304,37,BK77,Bushwick North,CHANTANDREA BLISSETT,PRINCIPAL,718-381-7100,718-381-0223,32,32,HS05,,"WATTS, KAREN",HS05,,KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,HS05,H.S. Network 05 Superintendent Office,"WATTS, KAREN"
32K545,K545,EBC High School for Public Service - Bushwick,333200011545,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1999,Open,K913,1155 DEKALB AVENUE,BROOKLYN,NY,11221,3032300027,39300,304,34,BK78,Bushwick South,Shawn Brown,PRINCIPAL,718-452-3440,718-452-3603,32,32,HS05,,"WATTS, KAREN",HS05,,KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,HS05,H.S. Network 05 Superintendent Office,"WATTS, KAREN"
32K549,K549,The Brooklyn School for Social Justice,333200011549,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2003,Open,K480,400 IRVING AVENUE,BROOKLYN,NY,11237,3033650098,43500,304,37,BK77,Bushwick North,Ana Marsh,PRINCIPAL,718-381-7100,718-418-0192,32,32,HS05,,"WATTS, KAREN",HS05,,KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,HS05,H.S. Network 05 Superintendent Office,"WATTS, KAREN"
32K552,K552,The Academy of Urban Planning and Engineering,333200011552,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2003,Open,K480,400 IRVING AVENUE,BROOKLYN,NY,11237,3033650098,43500,304,37,BK77,Bushwick North,Jorge Sandoval,PRINCIPAL,718-381-7100,718-418-0314,32,32,HS05,,"WATTS, KAREN",HS05,,KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,HS05,H.S. Network 05 Superintendent Office,"WATTS, KAREN"
32K554,K554,All City Leadership Secondary School,333200011554,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 2003,Open,K554,321 PALMETTO STREET,BROOKLYN,NY,11237,3033440136,43300,304,37,BK77,Bushwick North,ELVIS ESTEVEZ,PRINCIPAL,718-246-6500,718-246-6509,32,32,HS05,,"WATTS, KAREN",HS05,,KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,HS05,H.S. Network 05 Superintendent Office,"WATTS, KAREN"
32K556,K556,Bushwick Leaders High School for Academic Excellence,333200011556,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2003,Open,K865,797 BUSHWICK AVENUE,BROOKLYN,NY,11221,3032420001,39300,304,34,BK78,Bushwick South,CATHERINE REILLY,PRINCIPAL,718-919-4212,718-574-1103,32,32,HS05,,"WATTS, KAREN",HS05,,KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,HS05,H.S. Network 05 Superintendent Office,"WATTS, KAREN"
32K562,K562,Evergreen Middle School for Urban Exploration,333200010562,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2012,Open,K296,125 COVERT STREET,BROOKLYN,NY,11207,3034160001,41300,304,37,BK78,Bushwick South,Lauren Reiss,PRINCIPAL,718-455-0180,718-455-4381,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",K832,"GORSKI, SHEILA",KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,,,
32K564,K564,Bushwick Community High School,333200010564,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",Sep 8 2004,Open,K291,231 PALMETTO STREET,BROOKLYN,NY,11221,3033430001,43300,304,37,BK77,Bushwick North,Llermi Gonzalez,PRINCIPAL,718-443-3083,718-919-0781,32,32,HS10,,"ROTONDO, PAUL",HS10,,KFSN,"FITZGERALD, BERNADETTE",FSC Executive Director,718-935-3954,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL"
