School Name,BoroughCode,Geographical District,Project Description,Construction Award,Project type,Building ID,Building Address,City,Postcode,Borough,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA,Location 1,Data As Of
I.S. 73 - QUEENS,Q,24,LOW VOLT ELECTRICAL SYSTEMS,925000,CIP,Q073,70-02 54 AVENUE,Queens,11378,QUEENS   ,40.729215,-73.893624,5,30,49302,4058611,4025030031,Maspeth                                                                    ,"(40.729215, -73.893624)",01/31/2018
P.S. 99 - QUEENS,Q,28,FY17 RESO A ROOM CONVERSIONS/PARTITIONING,182000,CIP,Q099,82-37 KEW GARDENS ROAD,Queens,11415,QUEENS   ,40.711419,-73.828628,9,29,216,4080168,4033600001,Kew Gardens                                                                ,"(40.711419, -73.828628)",01/31/2018
P.S. 100 - QUEENS,Q,27,C OF O,1124600,CIP,Q100,111-11 118 STREET,Queens,11420,QUEENS   ,40.679984,-73.822078,10,28,102,4250416,4116230001,South Ozone Park                                                           ,"(40.679984, -73.822078)",01/31/2018
P.S. 102 - QUEENS,Q,24,ADA UPGRADE,2777000,CIP,Q102,55-24 VAN HORN STREET,Queens,11373,QUEENS   ,40.733514,-73.877857,4,25,479,4437597,4028790031,Elmhurst-Maspeth                                                           ,"(40.733514, -73.877857)",01/31/2018
P.S. 104 - QUEENS,Q,27,BOILER REPLACEMENT/CLIMATE CONTROL/HVAC,6717000,CIP,Q104,26-01 MOTT AVENUE,Queens,11691,QUEENS   ,40.608467,-73.764548,14,31,100801,4442313,4156930001,Far Rockaway-Bayswater                                                     ,"(40.608467, -73.764548)",01/31/2018
P.S. 105 - QUEENS,Q,27,SANDY:HEATING/ELEC/FLD/AUD/ PIPING/HVAC/INT/PAVED,21198000,CIP,Q105,420 BEACH 51 STREET,Queens,11691,QUEENS   ,40.595779,-73.781876,14,31,97203,4302397,4159740003,Hammels-Arverne-Edgemere                                                   ,"(40.595779, -73.781876)",01/31/2018
I.S. 109 - QUEENS,Q,29,FY15RESO A SCIENCE LAB UPGRADES,417000,CIP,Q109,213-10 92 AVENUE,Queens,11428,QUEENS   ,40.720713,-73.747001,13,23,542,4226839,4106260001,Queens Village                                                             ,"(40.720713, -73.747001)",01/31/2018
P.S. 111 - QUEENS,Q,30,KITCHEN UPGRADE,2302171,CIP,Q111,37-15 13 STREET,Queens,11101,QUEENS   ,40.758831,-73.93938,1,26,43,4004419,4003630001,Queensbridge-Ravenswood-Long Island City                                   ,"(40.758831, -73.93938)",01/31/2018
P.S. 112 - QUEENS,Q,30,FY17 RESO A PLAYGROUND REDEVELOPMENT,1067000,CIP,Q112,25-05 37 AVENUE,Queens,11101,QUEENS   ,40.756891,-73.934523,1,26,33,4004170,4003440001,Queensbridge-Ravenswood-Long Island City                                   ,"(40.756891, -73.934523)",01/31/2018
P.S. 114 - QUEENS,Q,27,SANDY:INT/HEATING/ELEC/FLOOD/CLIM/PLAYGRND/PIPING,14780000,CIP,Q114,134-01 CRONSTON AVE,Queens,11694,QUEENS   ,40.578261,-73.854403,14,32,928,4305615,4162570001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,"(40.578261, -73.854403)",01/31/2018
P.S. 115 - QUEENS,Q,26,PARAPETS/EXT MASONRY,4950000,CIP,Q115,80-51 261 STREET,Queens,11004,QUEENS   ,40.744099,-73.709845,13,23,157902,4178127,4087170001,Glen Oaks-Floral Park-New Hyde Park                                        ,"(40.744099, -73.709845)",01/31/2018
P.S. 115 - QUEENS,Q,26,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,5544000,CIP,Q115,80-51 261 STREET,Queens,11004,QUEENS   ,40.744099,-73.709845,13,23,157902,4178127,4087170001,Glen Oaks-Floral Park-New Hyde Park                                        ,"(40.744099, -73.709845)",01/31/2018
P.S. 116 - QUEENS,Q,29,EXT MASONRY/ROOFS/CONCRETE ROOF DECK/PARAPETS,8800000,CIP,Q116,107-25 WREN PLACE,Queens,11433,QUEENS   ,40.700606,-73.782302,12,27,414,4218416,4102500001,South Jamaica                                                              ,"(40.700606, -73.782302)",01/31/2018
P.S. 123 - QUEENS,Q,27,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,1082000,CIP,Q123,145-01 119 AVENUE,Queens,11436,QUEENS   ,40.678296,-73.79562,12,28,18402,4260828,4120190010,Baisley Park                                                               ,"(40.678296, -73.79562)",01/31/2018
P.S. 131 - QUEENS,Q,29,ROOFS/EXT MASONRY/PARAPETS,5688000,CIP,Q131,170-45 84TH AVENUE,Queens,11432,QUEENS   ,40.716617,-73.794637,8,24,456,4211112,4098750001,Briarwood-Jamaica Hills                                                    ,"(40.716617, -73.794637)",01/31/2018
P.S. 139 - QUEENS,Q,28,WATER PENETRATION/ROOFS,1456000,CIP,Q139,93-06 63 DRIVE,Queens,11374,QUEENS   ,40.72814,-73.863582,6,29,693,4072457,4030950050,Rego Park                                                                  ,"(40.72814, -73.863582)",01/31/2018
I.S. 145 - QUEENS,Q,30,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,8497000,CIP,Q145,33-34 80 STREET,Queens,11372,QUEENS   ,40.754661,-73.887112,3,25,285,4442764,4012520001,Jackson Heights                                                            ,"(40.754661, -73.887112)",01/31/2018
P.S. 155 - QUEENS,Q,27,TCU REMOVAL - PLAYGROUND REDEVELOPMENT,1411569,CIP,Q155,130-02 115 AVENUE,Queens,11420,QUEENS   ,40.67956,-73.8106,10,28,176,4252357,4116730001,South Ozone Park                                                           ,"(40.67956, -73.8106)",01/31/2018
P.S. 156 - QUEENS,Q,29,TCU REMOVAL/PLAYGROUND REDEVELOPMENT,3275000,CIP,Q156,229-02 137 AVENUE,Queens,11413,QUEENS   ,40.673069,-73.743173,13,31,646,4283015,4131700012,Laurelton                                                                  ,"(40.673069, -73.743173)",01/31/2018
J.H.S. 157 - QUEENS,Q,28,FY16 RESO A ROOM CONVERSIONS / PART,229500,CIP,Q157,63-55 102ND STREET,Queens,11374,QUEENS   ,40.732289,-73.853825,6,29,721,4442846,4021260014,Forest Hills                                                               ,"(40.732289, -73.853825)",01/31/2018
P.S. 160 - QUEENS,Q,28,CHIMNEY/ROOFS/PARAPETS/FLOOD,9370000,CIP,Q160,109-59 INWOOD STREET,Queens,11435,QUEENS   ,40.688103,-73.800415,12,28,196,4258143,4119420302,South Jamaica                                                              ,"(40.688103, -73.800415)",01/31/2018
P.S. 160 - QUEENS,Q,28,FY17 RESO A AUDITORIUM UPGRADE,207777,CIP,Q160,109-59 INWOOD STREET,Queens,11435,QUEENS   ,40.688103,-73.800415,12,28,196,4258143,4119420302,South Jamaica                                                              ,"(40.688103, -73.800415)",01/31/2018
P.S. 169 - QUEENS,Q,25,FY16 RESO A AUDITORIUM UPGRADE,268500,CIP,Q169,18-25 212 STREET,Queens,11360,QUEENS   ,40.782298,-73.779099,7,19,99704,4131147,4058650050,Ft. Totten-Bay Terrace-Clearview                                           ,"(40.782298, -73.779099)",01/31/2018
Q177 SPED - QUEENS,Q,26,PLANYC BOILER CONVERSION/PLANYC CLIMATE CONTROL,7221000,CIP,Q177,56-37 188 STREET,Queens,11365,QUEENS   ,40.74391,-73.788133,11,20,1417,4128231,4056740002,Auburndale                                                                 ,"(40.74391, -73.788133)",01/31/2018
P.S. 181 - QUEENS,Q,29,FLOORS & WALLS/ROOFS/PARAPETS/EXT MASONRY/FLOOD,4848000,CIP,Q181,148-15 230 STREET,Queens,11413,QUEENS   ,40.656126,-73.753207,13,31,694,4291453,4137180001,Springfield Gardens South-Brookville                                       ,"(40.656126, -73.753207)",01/31/2018
P.S. 184 - QUEENS,Q,25,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,5631800,CIP,Q184,163-15 21 ROAD,Queens,11357,QUEENS   ,40.778095,-73.800163,7,19,1017,4129072,4057560001,Ft. Totten-Bay Terrace-Clearview                                           ,"(40.778095, -73.800163)",01/31/2018
J.H.S. 194 - QUEENS,Q,25,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,6795000,CIP,Q194,154-60 17 AVENUE,Queens,11357,QUEENS   ,40.78365,-73.807838,7,19,1029,4107342,4047290001,Whitestone                                                                 ,"(40.78365, -73.807838)",01/31/2018
P.S. 333 - QUEENS,Q,27,SANDY NEW A/C CHILLERS,1278870.32,CIP,Q198,3-65 BEACH 56 STREET,Queens,11692,QUEENS   ,40.593967,-73.786182,14,31,97204,4301929,4158940011,Hammels-Arverne-Edgemere                                                   ,"(40.593967, -73.786182)",01/31/2018
P.S. 205 - QUEENS,Q,26,BOILER/CLIMATE CTRL/FLOOD/MASONRY/ ROOFS/PARAPETS,15560000,CIP,Q205,75-25 BELL BLVD,Queens,11364,QUEENS   ,40.737678,-73.756791,11,23,129103,4164007,4077530001,Oakland Gardens                                                            ,"(40.737678, -73.756791)",01/31/2018
P.S. 214 - QUEENS,Q,25,PARAPETS/FLOOD/EXT MASONRY/ROOFS,6786000,CIP,Q214,31-15 140 STREET,Queens,11354,QUEENS   ,40.770387,-73.828617,7,20,88901,4100846,4044130020,Flushing                                                                   ,"(40.770387, -73.828617)",01/31/2018
P.S. 214 - QUEENS,Q,25,RESO A SUPPLEMENTAL COOLING,270000,CIP,Q214,31-15 140 STREET,Queens,11354,QUEENS   ,40.770387,-73.828617,7,20,88901,4100846,4044130020,Flushing                                                                   ,"(40.770387, -73.828617)",01/31/2018
P.S. 215 - QUEENS,Q,27,LOW VOLTAGE ELECTRICAL SYSTEM,1213000,CIP,Q215,535 BRIAR PLACE,Queens,11691,QUEENS   ,40.5993,-73.758206,14,31,99801,4301194,4157720031,Far Rockaway-Bayswater                                                     ,"(40.5993, -73.758206)",01/31/2018
P.S. 215 - QUEENS,Q,27,SOLAR PANEL,2104380,CIP,Q215,535 BRIAR PLACE,Queens,11691,QUEENS   ,40.5993,-73.758206,14,31,99801,4301194,4157720031,Far Rockaway-Bayswater                                                     ,"(40.5993, -73.758206)",01/31/2018
J.H.S. 216 - QUEENS,Q,26,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,6000761,CIP,Q216,64-20 175 STREET,Queens,11365,QUEENS   ,40.737517,-73.794031,8,24,1341,4149078,4069030001,Fresh Meadows-Utopia                                                       ,"(40.737517, -73.794031)",01/31/2018
P.S. 219 - QUEENS,Q,25,LOW VOLTAGE ELECTRICAL/KITCHEN UPGRADE,1843000,CIP,Q219,144-39 GRAVETT ROAD,Queens,11367,QUEENS   ,40.735275,-73.823778,8,24,809,4448708,4065070001,Kew Gardens Hills                                                          ,"(40.735275, -73.823778)",01/31/2018
P.S. 223 - QUEENS,Q,27,WINDOWS/EXT MASONRY/PARAPETS,4565000,CIP,Q223,125-20 SUTPHIN BLVD,Queens,11434,QUEENS   ,40.674519,-73.789399,12,28,18401,4261713,4120510001,Baisley Park                                                               ,"(40.674519, -73.789399)",01/31/2018
P.S. 317 - QUEENS,Q,27,SANDY: HEAT/FLOOD/ELEC/ INTERIOR/NON-SANDY:CLIMATE,6339000,CIP,Q225,1-90 BEACH 110 STREET,Queens,11694,QUEENS   ,40.580928,-73.831836,14,32,938,4303853,4161810001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,"(40.580928, -73.831836)",01/31/2018
I.S. 226 - QUEENS,Q,27,TCU REMOVAL AND PLAYGROUND REDEVELOPMENT,3960000,CIP,Q226,121-10 ROCKAWAY BOULEVARD,Queens,11420,QUEENS   ,40.675771,-73.816938,10,28,840,4253607,4117140100,South Ozone Park                                                           ,"(40.675771, -73.816938)",01/31/2018
P.S. 254 - QUEENS,Q,27,ROOF/PARAPETS/EXT MASONRY/PAVED AREA CONCRETE,7286400,CIP,Q254,84-40 101ST STREET,Queens,11418,QUEENS   ,40.697961,-73.84796,9,32,24,4191296,4091770023,Richmond Hill                                                              ,"(40.697961, -73.84796)",01/31/2018
P.S. / I.S. 270 - QUEENS,Q,29,DEFECTIVE PARAPETS/EXT MASONRY/ROOFS,5347000,CIP,Q270,233-15 MERRICK BLVD,Queens,11422,QUEENS   ,40.674831,-73.736713,13,31,618,4529511,4129730001,Laurelton                                                                  ,"(40.674831, -73.736713)",01/31/2018
AUGUST MARTIN HS - QUEENS,Q,27,LIBRARY UPGRADE,1644000,CIP,Q400,156-10 BAISLEY BLVD,Queens,11434,QUEENS   ,40.675633,-73.783342,12,28,294,4265978,4122610001,Springfield Gardens North                                                  ,"(40.675633, -73.783342)",01/31/2018
BAYSIDE HIGH SCHOOL - QUEENS,Q,26,FY16 RESO A ROOM CONVERSIONS / PART,647000,CIP,Q405,32-24 CORPORAL KENNEDY STREET,Queens,11361,QUEENS   ,40.771755,-73.780296,11,19,1097,4134578,4060440001,Bayside-Bayside Hills                                                      ,"(40.771755, -73.780296)",01/31/2018
BAYSIDE HIGH SCHOOL - QUEENS,Q,26,TCU REMOVAL / PLAYGROUND REDEVELOPMENT,853000,CIP,Q405,32-24 CORPORAL KENNEDY STREET,Queens,11361,QUEENS   ,40.771755,-73.780296,11,19,1097,4134578,4060440001,Bayside-Bayside Hills                                                      ,"(40.771755, -73.780296)",01/31/2018
BEACH CHANNEL HS - QUEENS,Q,27,SANDY FIRE ALARM/NON SANDY PA SYSTEM,8947000,CIP,Q410,100-00 BEACH CHANNEL DRIVE,Queens,11694,QUEENS   ,40.586066,-73.822624,14,32,94201,4303773,4161670099,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,"(40.586066, -73.822624)",01/31/2018
BENJAMIN N. CARDOZO HS - QUEEN,Q,26,ATHLETIC FIELDS/TCU REMOVAL & PLAYGROUND REDEVELOP,7897628,CIP,Q415,57-00 223 STREET,Queens,11364,QUEENS   ,40.752333,-73.75599,11,23,138501,4161735,4075290001,Oakland Gardens                                                            ,"(40.752333, -73.75599)",01/31/2018
EXCELSIOR PREP HIGH SCHOOL - Q,Q,29,EXT MASONRY/ROOFS/PAVED AREA-CONCRETE,6980000,CIP,Q420,143-10 SPRINGFIELD BLVD,Queens,11413,QUEENS   ,40.668235,-73.756839,12,31,330,4280845,4130570056,Springfield Gardens North                                                  ,"(40.668235, -73.756839)",01/31/2018
FRANCIS LEWIS HS - QUEENS,Q,26,FY15RESO A AUDITORIUM UPGRADE,496000,CIP,Q430,58-20 UTOPIA PKWY,Queens,11365,QUEENS   ,40.740724,-73.79283,11,20,1417,4148763,4068820001,Auburndale                                                                 ,"(40.740724, -73.79283)",01/31/2018
FRANCIS LEWIS HS - QUEENS,Q,26,WATER PENETRATION,1469000,CIP,Q430,58-20 UTOPIA PKWY,Queens,11365,QUEENS   ,40.740724,-73.79283,11,20,1417,4148763,4068820001,Auburndale                                                                 ,"(40.740724, -73.79283)",01/31/2018
MARTIN VAN BUREN HS - QUEENS,Q,26,RENEWAL SCHOOL BASED HEALTH CENTER,1829000,CIP,Q435,230-17 HILLSIDE AVENUE,Queens,11427,QUEENS   ,40.733066,-73.738756,13,23,1301,4166101,4079300002,Bellerose                                                                  ,"(40.733066, -73.738756)",01/31/2018
FOREST HILLS H.S.,Q,28,CONCRETE PAVED AREAS,3463000,CIP,Q440,67-01 110 STREET,Queens,11375,QUEENS   ,40.729402,-73.845637,6,29,747,4052143,4021890002,Forest Hills                                                               ,"(40.729402, -73.845637)",01/31/2018
WILLIAM C. BRYANT HS - QUEENS,Q,30,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,2499000,CIP,Q445,48-10 31 AVENUE,Queens,11103,QUEENS   ,40.75823,-73.910514,1,26,163,4013655,4007380002,Astoria                                                                    ,"(40.75823, -73.910514)",01/31/2018
NEWCOMERS HIGH SCHOOL - Q,Q,30,RPZ VALVES,389000,CIP,Q450,28-01 41ST AVENUE,Queens,11101,QUEENS   ,40.751356,-73.937445,1,26,33,4004874,4004040001,Queensbridge-Ravenswood-Long Island City                                   ,"(40.751356, -73.937445)",01/31/2018
LONG ISLAND CITY HS - Q,Q,30,FIRE ALARM SYSTEM/BUILDING MGMT SYSTEM,18432800,CIP,Q452,14-30 BROADWAY,Queens,11106,QUEENS   ,40.765826,-73.9328,1,22,45,4467709,4005290002,Astoria                                                                    ,"(40.765826, -73.9328)",01/31/2018
P.S. 152 - BRONX,X,8,WINDOWS,3777000,CIP,X152,1007 EVERGREEN AVENUE,Bronx,10472,BRONX    ,40.824054,-73.880039,9,17,52,2023336,2037110001,Soundview-Bruckner                                                         ,"(40.824054, -73.880039)",01/31/2018
FREDERICK DOUGLASS ACADEMY VI,Q,27,MSNRY/ROOFS/WINDOWS/PARAPETS/NATATORIUM STRUC REPR,21377000,CIP,Q465,8-21 BAY 25 STREET,Queens,11691,QUEENS   ,40.60201,-73.762795,14,31,100802,4300730,4157360001,Far Rockaway-Bayswater                                                     ,"(40.60201, -73.762795)",01/31/2018
RICHMOND HILL HS - QUEENS,Q,27,STEEL DETERIORATED COLUMS & COLUMN,1064400,CIP,Q475,89-30 114 STREET,Queens,11418,QUEENS   ,40.695888,-73.833681,9,28,124,4195688,4093210001,Richmond Hill                                                              ,"(40.695888, -73.833681)",01/31/2018
AVIATION HS - QUEENS,Q,24,FUEL FIRE/ROOFS/PARAPETS/MSNRY/ FLOOD/GYM UPG/WIN,17941252,CIP,Q610,45-30 36 STREET,Queens,11101,QUEENS   ,40.743509,-73.929076,2,26,179,4436685,4002260001,Hunters Point-Sunnyside-West Maspeth                                       ,"(40.743509, -73.929076)",01/31/2018
THOMAS A. EDISON HS - Q,Q,28,FY17 RESO A ROOM CONVERSIONS/PARTITIONING,370000,CIP,Q620,165-65 84 AVENUE,Queens,11432,QUEENS   ,40.715389,-73.800369,8,24,452,4211027,4098670002,Briarwood-Jamaica Hills                                                    ,"(40.715389, -73.800369)",01/31/2018
YOUNG WOMENS' LEADERSHIP SCHOO,Q,28,ROOF STRUCTURAL DAMAGE/EXTERIOR MASONRY,1545000,CIP,Q680,150-91 87 ROAD,Queens,11432,QUEENS   ,40.707527,-73.806412,8,24,236,4207510,4097070048,Briarwood-Jamaica Hills                                                    ,"(40.707527, -73.806412)",01/31/2018
P.S. 16 - QUEENS,Q,24,EXTERIOR MASONRY,1855000,CIP,Q721,41-15 104 STREET,Queens,11368,QUEENS   ,40.748987,-73.86123,4,21,403,4048820,4019850001,North Corona                                                               ,"(40.748987, -73.86123)",01/31/2018
Q721 SPED - QUEENS,Q,24,EXTERIOR MASONRY/ROOFS,4300000,CIP,Q722,57-12 94TH STREET,Queens,11373,QUEENS   ,40.736003,-73.867478,4,25,683,4462647,4018730050,Elmhurst                                                                   ,"(40.736003, -73.867478)",01/31/2018
P.S. 106 - QUEENS,Q,27,DEMOLITION & PAVED AREA/TCU REMOVAL PLAYGROUND RED,2482000,CIP,Q806,180 BEACH 35 STREET,Queens,11691,QUEENS   ,40.593779,-73.767199,14,31,992,4441244,4158610035,Hammels-Arverne-Edgemere                                                   ,"(40.593779, -73.767199)",01/31/2018
Q811 SPED - QUEENS,Q,26,LL 41/16 COMPLIANCE,747000,CIP,Q811,61-25 MARATHON PKWY,Queens,11362,QUEENS   ,40.756778,-73.729487,11,23,152902,4173060,4083610001,Douglas Manor-Douglaston-Little Neck                                       ,"(40.756778, -73.729487)",01/31/2018
Q811 SPED - QUEENS,Q,26,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,5680000,CIP,Q811,61-25 MARATHON PKWY,Queens,11362,QUEENS   ,40.756778,-73.729487,11,23,152902,4173060,4083610001,Douglas Manor-Douglaston-Little Neck                                       ,"(40.756778, -73.729487)",01/31/2018
P.S. 1 - STATEN ISLAND,R,31,EXTERIOR MASONRY/PARAPETS/ROOFS/WINDOWS,11891000,CIP,R001,58 SUMMIT STREET,Staten Island,10307,STATEN IS,40.509037,-74.244118,3,51,24401,5107854,5078980001,Charleston-Richmond Valley-Tottenville                                     ,"(40.509037, -74.244118)",01/31/2018
P.S. 4 - STATEN ISLAND,R,31,FIRE ALARM SYSTEM REPLACEMENT,787419,CIP,R004,200 NEDRA LANE,Staten Island,10312,STATEN IS,40.552975,-74.194597,3,51,17010,5079499,5060250030,Arden Heights                                                              ,"(40.552975, -74.194597)",01/31/2018
P.S. 16 - STATEN ISLAND,R,31,ELECTRICAL SYSTEMS,1240000,CIP,R016,80 MONROE AVENUE,Staten Island,10301,STATEN IS,40.6397,-74.079141,1,49,11,5000291,5000180015,West New Brighton-New Brighton-St. George                                  ,"(40.6397, -74.079141)",01/31/2018
I.S. 24 - STATEN ISLAND,R,31,FY17 RESO A SCIENCE LAB UPGRADES,395000,CIP,R024,225 CLEVELAND AVENUE,Staten Island,10308,STATEN IS,40.545281,-74.14632,3,51,13203,5065854,5051530108,Great Kills                                                                ,"(40.545281, -74.14632)",01/31/2018
